id,host_id,neighbourhood_group,latitude,longitude,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,DECISION
22926900,2256583,Queens,40.69507,-73.89599,195,5,1,0.08,1,0,Yes
22927598,107198157,Manhattan,40.77978,-73.95153,119,3,0,,1,0,No
22928216,169340719,Manhattan,40.77698,-73.95864,159,15,2,0.11,1,0,No
22928463,35510045,Brooklyn,40.705,-73.91933,27,14,0,,1,0,Yes
22928803,169795562,Brooklyn,40.69088,-73.90535,50,6,0,,1,0,Yes
22929141,36307813,Brooklyn,40.66669,-73.9807,150,14,0,,1,0,Yes
22929942,25339875,Brooklyn,40.72017,-73.95352,140,6,0,,1,0,No
22934602,48146336,Manhattan,40.76274,-73.99321,120,30,3,0.25,20,289,Yes
22936827,169721146,Brooklyn,40.70856,-73.94281,65,2,74,4.3,1,28,No
22937095,2416281,Brooklyn,40.68898,-73.95835,98,3,45,2.56,1,179,No
22937305,34635838,Staten Island,40.60336,-74.17118,39,1,29,1.81,2,0,Yes
22937557,6726656,Brooklyn,40.70285,-73.92563,50,6,3,0.28,3,13,Yes
22938753,4920221,Manhattan,40.76551,-73.98315,189,29,3,0.27,1,358,Yes
22940490,51591390,Manhattan,40.77251,-73.95113,75,1,30,2.92,1,8,No
22940777,136636824,Brooklyn,40.67418,-73.97918,100,2,27,1.56,1,0,Yes
22941772,1466154,Brooklyn,40.6964,-73.94696,36,28,1,0.06,1,297,No
22942669,1398639,Brooklyn,40.6865,-73.93199,25,30,6,0.58,3,207,No
22944203,87782960,Manhattan,40.74286,-73.99847,84,4,14,0.82,1,13,Yes
22944348,169944714,Manhattan,40.76716,-73.98779,295,1,114,6.68,1,125,Yes
22945122,44695225,Queens,40.70843,-73.75018,38,7,0,,1,0,Yes
22946348,127545011,Brooklyn,40.65222,-73.95016,35,1,5,0.42,1,0,No
22950209,170008285,Manhattan,40.74779,-73.98734,220,3,36,2.11,1,331,Yes
22951326,36786792,Manhattan,40.74658,-73.97782,70,2,3,0.17,1,0,No
22951923,17478161,Brooklyn,40.68876,-73.95265,150,3,43,2.86,1,10,No
22953136,4383475,Brooklyn,40.70593,-73.92818,125,3,0,,1,0,Yes
22953160,66111674,Manhattan,40.72545,-73.98279,75,1,15,0.88,1,0,Yes
22953869,98272,Brooklyn,40.652,-73.95805,110,3,32,1.9,1,0,Yes
22955340,39062378,Manhattan,40.76372,-73.98355,60,2,0,,1,0,No
22955342,25533198,Brooklyn,40.71998,-73.96141,53,4,1,0.06,1,0,Yes
22956809,170075022,Manhattan,40.79846,-73.94239,89,1,63,3.74,1,12,No
22957090,27070336,Brooklyn,40.68588,-73.9144,75,2,0,,1,0,No
22958516,170095185,Brooklyn,40.70733,-73.92028,29,2,3,0.17,1,0,Yes
22958680,170092307,Brooklyn,40.7141,-73.96194,128,5,56,3.32,1,18,Yes
22959643,6329693,Manhattan,40.80189,-73.94483,130,3,3,0.21,1,128,Yes
22961758,80331757,Brooklyn,40.60407,-73.95302,50,2,13,1.38,1,71,No
22961764,163905917,Manhattan,40.75715,-73.99759,110,2,13,0.74,3,23,Yes
22965846,84562428,Queens,40.73677,-73.84784,45,5,3,0.2,2,355,No
22968206,22748648,Brooklyn,40.71246,-73.96133,90,5,1,0.06,1,0,No
22969068,52525871,Brooklyn,40.69375,-73.96697,125,5,0,,1,0,Yes
22969403,52949531,Manhattan,40.72196,-73.98103,170,3,0,,1,0,Yes
22969873,50949024,Brooklyn,40.70299,-73.92693,60,2,0,,1,0,Yes
22970376,24600315,Queens,40.74355,-73.92557,89,1,0,,1,0,No
22971074,19074249,Brooklyn,40.67839,-73.92532,150,2,59,3.55,1,231,Yes
22971238,99296570,Brooklyn,40.58012,-73.95896,35,1,77,4.67,5,187,No
22971252,52225868,Brooklyn,40.66987,-73.93433,32,3,0,,1,0,No
22971913,170265686,Brooklyn,40.66615,-73.95426,69,3,85,5,1,193,Yes
22972328,110966607,Queens,40.76097,-73.92191,47,3,24,1.44,1,0,Yes
22972357,158456362,Manhattan,40.83755,-73.94224,50,1,3,0.19,1,0,Yes
22972832,161899037,Queens,40.75794,-73.83234,150,2,54,3.1,7,70,No
22973043,74873565,Manhattan,40.7116,-73.99568,175,2,8,0.46,1,0,Yes
22975958,9250609,Brooklyn,40.72475,-73.94889,80,1,0,,1,0,No
22977021,46723570,Staten Island,40.5895,-74.09663,20,4,1,0.06,1,0,No
22978028,10268766,Brooklyn,40.68156,-73.93722,140,4,19,1.32,1,76,Yes
22978388,42949529,Brooklyn,40.65907,-73.99849,150,1,0,,1,90,Yes
22978756,169541552,Manhattan,40.74144,-73.99984,299,2,0,,1,2,Yes
22979825,10826049,Brooklyn,40.7195,-73.95256,75,4,0,,1,0,No
22980068,22042097,Queens,40.69665,-73.85114,50,4,1,0.06,1,0,Yes
22980907,29241227,Brooklyn,40.64579,-73.97383,57,3,94,5.4,2,69,No
22981126,170387293,Brooklyn,40.6654,-73.93653,75,1,0,,1,0,No
22983227,170413197,Brooklyn,40.64786,-73.96125,100,2,1,0.06,1,0,Yes
22983671,20754560,Manhattan,40.75066,-73.9804,190,1,5,0.29,1,0,Yes
22983888,170424392,Manhattan,40.82101,-73.94065,130,4,3,0.18,1,0,Yes
22984370,1300215,Brooklyn,40.6996,-73.91492,65,3,12,0.89,1,0,No
22984650,143212135,Queens,40.70419,-73.75116,25,3,60,3.61,1,350,Yes
22985168,71733378,Queens,40.76475,-73.9289,175,1,21,1.2,1,85,No
22985354,4181378,Brooklyn,40.6899,-73.93559,450,2,27,1.79,2,364,No
22985419,170445076,Queens,40.72249,-73.75486,200,2,58,3.6,1,152,Yes
22985840,170446723,Queens,40.75735,-73.87845,55,2,11,0.71,2,179,Yes
22986139,7465567,Manhattan,40.71889,-73.99686,400,2,2,0.19,2,3,Yes
22986248,170457264,Brooklyn,40.67031,-73.98603,200,2,6,0.36,1,0,No
22986303,170458252,Queens,40.77799,-73.90807,140,1,67,4.14,1,145,Yes
22986519,154262349,Manhattan,40.71884,-73.98354,160,4,23,2.29,1,102,No
22987331,39591103,Queens,40.76853,-73.9172,100,1,13,0.91,1,172,No
22987769,13878635,Manhattan,40.76546,-73.99253,90,2,12,0.71,2,338,Yes
22994960,96317547,Manhattan,40.74827,-73.97851,120,3,0,,1,0,Yes
22997160,170567335,Brooklyn,40.69054,-73.97892,95,2,5,0.74,1,0,Yes
22997928,170574337,Brooklyn,40.71691,-73.96302,200,3,19,1.1,1,4,No
22998663,96810536,Brooklyn,40.66621,-73.99256,169,1,2,0.16,3,115,Yes
23000751,170603631,Queens,40.74807,-73.73674,65,2,29,1.68,1,240,No
23001249,29074867,Manhattan,40.74142,-74.0025,150,2,4,0.25,1,0,No
23001343,170608951,Brooklyn,40.65369,-73.95565,65,3,22,1.4,1,89,Yes
23001611,129782365,Manhattan,40.72968,-73.98073,350,2,0,,1,0,Yes
23002312,42677381,Manhattan,40.74882,-73.97788,250,3,9,0.57,1,0,Yes
23002371,21186353,Manhattan,40.73123,-73.98655,90,14,0,,1,0,No
23002904,61849126,Manhattan,40.77602,-73.95062,350,3,15,0.9,1,5,Yes
23003201,170629692,Brooklyn,40.66182,-73.99387,65,1,0,,1,0,No
23004287,166204258,Brooklyn,40.6092,-73.9572,27,1,1,0.06,1,0,No
23004845,241559,Brooklyn,40.67697,-73.96317,115,3,37,2.29,1,13,Yes
23005618,170657264,Brooklyn,40.70289,-73.92594,74,3,37,2.27,1,46,Yes
23005685,51536620,Manhattan,40.71412,-74.00984,110,3,1,0.06,1,0,Yes
23006296,1339185,Manhattan,40.72196,-73.98083,148,4,20,1.39,1,121,No
23006397,14328715,Manhattan,40.72957,-73.98724,150,2,6,0.35,1,0,Yes
23006437,89391604,Queens,40.70612,-73.90729,35,7,0,,1,0,No
23006591,99296570,Brooklyn,40.58198,-73.9577,35,1,67,3.83,5,186,No
23010967,78913808,Brooklyn,40.67074,-73.94896,125,3,63,4.36,1,165,Yes
23012588,170724620,Manhattan,40.82089,-73.95018,65,1,50,3.69,1,1,Yes
23014432,45688186,Brooklyn,40.68804,-73.93013,150,1,14,0.82,2,307,Yes
23016550,2317952,Manhattan,40.73573,-73.98755,150,30,5,0.3,1,53,No
23017828,1466422,Brooklyn,40.67432,-73.9391,60,133,12,0.71,2,0,Yes
23018280,10836962,Bronx,40.85407,-73.83264,69,3,69,4.21,1,21,No
23019675,30704814,Manhattan,40.86407,-73.92822,70,14,2,0.19,1,0,No
23019746,168988812,Queens,40.70068,-73.91008,118,6,2,0.13,1,0,Yes
23020466,8663057,Manhattan,40.80375,-73.93599,115,3,67,3.98,2,132,Yes
23021186,133227147,Brooklyn,40.6784,-73.8924,100,1,43,2.65,1,365,Yes
23021271,9388460,Queens,40.74711,-73.88188,125,3,56,3.76,1,107,No
23021573,170805641,Manhattan,40.72169,-73.98279,399,4,43,2.55,1,161,Yes
23023423,74805133,Queens,40.707,-73.82684,70,1,0,,1,0,No
23023728,12417778,Manhattan,40.77395,-73.95493,100,3,16,0.95,1,20,No
23024065,105758386,Brooklyn,40.70581,-73.93454,100,2,2,0.12,1,0,Yes
23024273,108029974,Manhattan,40.72839,-73.99437,495,6,12,0.84,4,52,Yes
23024656,43495748,Manhattan,40.81767,-73.93771,120,4,21,1.25,1,128,Yes
23025738,14097466,Brooklyn,40.70849,-73.94535,140,3,1,0.11,1,0,No
23026309,16928139,Queens,40.74208,-73.92414,50,2,51,3.17,1,36,Yes
23026346,170857849,Bronx,40.84934,-73.83345,119,3,28,1.68,1,351,No
23027004,162432541,Brooklyn,40.7117,-73.9624,200,3,40,2.3,2,279,No
23027784,56283770,Manhattan,40.76327,-73.96766,145,30,1,1,6,122,Yes
23031618,101602599,Queens,40.7434,-73.90588,50,1,95,5.63,2,0,Yes
23034152,168465501,Manhattan,40.7841,-73.97468,125,30,5,0.34,4,220,Yes
23035441,170935045,Manhattan,40.78904,-73.97172,117,5,1,0.06,1,0,No
23035859,113805886,Manhattan,40.77847,-73.95162,350,31,1,0.18,33,327,Yes
23035874,13126043,Manhattan,40.74422,-73.98473,145,2,29,1.67,2,74,No
23035891,37222237,Brooklyn,40.70649,-73.94317,35,6,0,,1,0,No
23035911,4100176,Manhattan,40.80557,-73.96441,125,5,1,0.06,1,0,Yes
23036845,113805886,Manhattan,40.77742,-73.95149,300,31,1,0.16,33,248,Yes
23037039,25001097,Brooklyn,40.68209,-73.92015,50,5,9,0.52,1,0,Yes
23037820,113805886,Manhattan,40.77748,-73.9514,135,31,1,0.07,33,338,No
23038073,113805886,Manhattan,40.77915,-73.95041,225,31,0,,33,326,Yes
23038520,7381386,Bronx,40.85929,-73.84229,60,3,41,2.44,1,23,No
23039069,113805886,Manhattan,40.77721,-73.94997,300,31,5,0.31,33,326,No
23039363,113805886,Manhattan,40.77712,-73.95176,250,31,0,,33,345,Yes
23040052,113805886,Manhattan,40.77717,-73.95131,300,31,8,0.49,33,342,Yes
23040115,22246427,Brooklyn,40.68799,-73.95202,110,2,58,3.39,1,62,Yes
23041312,40811074,Manhattan,40.76208,-73.99932,525,3,0,,1,0,No
23042836,171001581,Brooklyn,40.71181,-73.96383,104,1,27,1.67,1,84,Yes
23044937,105640471,Brooklyn,40.638,-74.01619,39,1,14,1,8,127,No
23045850,157977326,Queens,40.71415,-73.91426,45,1,55,3.26,2,27,No
23046924,24796602,Brooklyn,40.67191,-73.92669,178,2,19,1.13,4,257,Yes
23047572,87399457,Brooklyn,40.66896,-73.95347,220,4,4,0.24,1,0,Yes
23052180,9864136,Brooklyn,40.68579,-73.91416,45,1,0,,26,249,Yes
23052964,9864136,Brooklyn,40.68651,-73.91384,55,1,4,0.23,26,179,No
23053294,7051379,Brooklyn,40.69727,-73.98552,97,31,8,0.59,2,138,Yes
23053597,158540605,Queens,40.69946,-73.89079,35,1,89,5.31,6,256,No
23053827,171107511,Queens,40.76393,-73.86444,80,2,1,0.11,1,219,No
23054077,1655982,Brooklyn,40.72904,-73.95433,180,45,0,,1,326,Yes
23054329,16963843,Brooklyn,40.69842,-73.92378,50,5,14,0.88,2,0,Yes
23054586,170294800,Queens,40.75305,-73.93487,68,1,23,1.33,1,298,Yes
23054855,7216788,Brooklyn,40.71563,-73.9398,140,2,18,1.07,1,36,No
23055816,169704873,Manhattan,40.81064,-73.95734,150,14,6,0.41,1,0,Yes
23056637,80651652,Queens,40.7437,-73.91983,100,3,0,,1,0,No
23058456,171154086,Brooklyn,40.69181,-73.95989,42,1,0,,1,0,No
23058686,4445657,Brooklyn,40.71218,-73.96711,75,7,2,0.13,1,0,Yes
23059062,6966161,Staten Island,40.64399,-74.08526,77,7,0,,1,0,Yes
23059611,12502207,Brooklyn,40.70312,-73.98416,130,30,3,0.24,1,339,Yes
23060192,19930911,Brooklyn,40.67218,-73.94087,93,1,77,4.49,1,55,No
23060372,12554853,Manhattan,40.79653,-73.96887,75,1,32,1.87,1,0,Yes
23061070,49831860,Brooklyn,40.64129,-73.91316,130,3,141,8.21,2,114,No
23061112,31315978,Brooklyn,40.67087,-73.91293,65,2,23,2.88,1,20,No
23062475,8108429,Manhattan,40.72998,-73.9839,99,2,15,0.89,1,0,Yes
23062725,179246,Brooklyn,40.67958,-73.90858,119,3,54,3.58,2,240,Yes
23062969,9937471,Manhattan,40.81618,-73.94355,55,2,11,1.15,1,0,Yes
23063403,22375303,Brooklyn,40.67966,-73.93045,65,1,70,4.9,2,291,No
23064260,19849721,Brooklyn,40.70124,-73.91988,250,1,0,,1,0,Yes
23070522,60373268,Brooklyn,40.6849,-73.91811,140,3,30,1.88,1,122,No
23071191,92192182,Manhattan,40.84697,-73.93776,29,1,13,0.75,2,0,No
23071774,93263,Brooklyn,40.71043,-73.95575,94,2,52,3.26,1,126,Yes
23072308,92192182,Manhattan,40.84861,-73.93716,72,2,11,0.64,2,0,Yes
23072371,65171233,Queens,40.74252,-73.8899,31,3,21,1.27,2,111,Yes
23072631,76428733,Manhattan,40.8045,-73.96383,150,6,1,0.06,1,0,No
23072853,87830046,Brooklyn,40.71276,-73.95897,250,3,41,2.94,1,235,Yes
23074259,94214493,Brooklyn,40.65625,-73.91901,80,7,2,0.13,9,58,No
23074722,94214493,Brooklyn,40.65501,-73.91886,80,5,2,0.14,9,89,No
23075778,2786998,Manhattan,40.72629,-73.98417,150,2,20,1.19,1,2,Yes
23076745,131476068,Queens,40.68728,-73.82875,75,2,1,0.06,2,48,Yes
23076968,64206316,Queens,40.76649,-73.82991,49,7,28,1.68,1,0,Yes
23077040,171339086,Manhattan,40.80026,-73.96425,85,2,25,1.48,1,0,No
23077115,158625100,Queens,40.6873,-73.82737,83,1,9,0.55,2,48,Yes
23077687,2616981,Manhattan,40.76354,-73.96189,135,4,3,0.19,1,60,No
23078073,171352111,Manhattan,40.73718,-73.99851,100,1,1,0.06,1,0,No
23078172,43352661,Manhattan,40.84502,-73.94078,25,1,51,2.99,3,365,Yes
23078446,86771798,Manhattan,40.7457,-73.97672,329,4,12,0.91,2,59,Yes
23080356,161846641,Manhattan,40.83051,-73.94537,48,1,13,0.77,1,0,Yes
23084751,67375976,Manhattan,40.75544,-73.96901,180,4,0,,1,0,No
23085504,24796602,Brooklyn,40.6718,-73.92678,55,2,34,1.99,4,341,Yes
23086483,86771798,Manhattan,40.74742,-73.9766,365,5,14,0.86,2,50,No
23087403,5788047,Manhattan,40.71269,-73.98713,150,2,10,0.58,1,6,No
23088623,47104818,Brooklyn,40.69181,-73.9331,99,3,16,1.24,3,360,Yes
23088777,47104818,Brooklyn,40.68975,-73.93327,109,3,19,1.37,3,360,Yes
23088947,46660053,Brooklyn,40.71371,-73.95189,40,4,5,0.38,3,61,Yes
23089441,12872352,Manhattan,40.75881,-73.96295,325,1,0,,3,267,No
23090298,171483814,Brooklyn,40.65331,-73.96271,58,2,2,0.12,1,0,Yes
23090632,171488589,Queens,40.74281,-73.95044,76,1,13,0.86,1,0,No
23090887,116365995,Queens,40.74652,-73.90738,289,4,10,0.91,2,271,No
23091135,5117805,Queens,40.74279,-73.90419,65,2,14,0.84,1,0,Yes
23091139,66230837,Manhattan,40.73143,-74.00338,850,3,27,1.57,1,344,Yes
23091275,49258234,Manhattan,40.7654,-73.98039,160,2,3,0.17,1,0,Yes
23091460,104425922,Manhattan,40.7773,-73.95652,225,2,12,0.71,1,363,No
23092112,142144113,Brooklyn,40.65175,-73.96408,90,30,4,0.24,1,342,Yes
23092889,2213846,Brooklyn,40.70114,-73.91705,70,2,29,1.71,1,16,No
23093320,171522181,Brooklyn,40.69552,-73.94835,45,7,11,0.64,1,0,No
23094550,7269534,Manhattan,40.72939,-73.98553,100,4,5,0.3,1,0,Yes
23096661,490608,Manhattan,40.80878,-73.95777,90,10,5,0.31,1,0,Yes
23097802,142447586,Bronx,40.87906,-73.85987,35,3,0,,4,0,Yes
23100862,142447586,Bronx,40.88049,-73.8613,41,3,1,0.06,4,0,No
23100931,6309691,Brooklyn,40.73384,-73.95782,149,4,2,0.16,2,0,Yes
23102299,142447586,Bronx,40.8805,-73.86178,45,1,1,0.06,4,0,No
23103116,171629811,Manhattan,40.79661,-73.93832,40,5,3,0.18,1,0,No
23104347,21784559,Queens,40.69017,-73.86683,90,4,64,3.71,1,106,Yes
23105516,82889379,Bronx,40.8987,-73.86389,29,1,81,4.93,4,192,Yes
23105764,156948703,Queens,40.77074,-73.87342,257,1,95,6.51,6,341,Yes
23106013,9318816,Manhattan,40.72651,-73.99196,295,2,15,0.94,1,51,No
23106106,32718658,Manhattan,40.80017,-73.93812,70,1,0,,1,0,Yes
23106220,55468128,Brooklyn,40.68928,-73.95541,70,1,53,3.29,7,264,No
23106361,171660157,Manhattan,40.82748,-73.95083,65,4,10,0.6,1,2,No
23106431,55468128,Brooklyn,40.6896,-73.95653,62,1,27,1.69,7,248,Yes
23106518,171668854,Queens,40.71191,-73.90631,60,4,2,0.19,1,0,Yes
23106900,72491205,Manhattan,40.80022,-73.96301,95,2,0,,1,0,Yes
23107316,171678641,Manhattan,40.73716,-73.99764,225,7,10,0.78,1,279,No
23108435,146172048,Queens,40.75524,-73.90701,49,4,5,0.36,1,87,Yes
23108652,7460552,Brooklyn,40.71147,-73.96,325,2,7,0.61,1,96,No
23108877,47023469,Manhattan,40.79728,-73.97348,100,1,28,1.66,3,270,No
23109325,86575539,Manhattan,40.84693,-73.94205,67,15,1,0.06,1,1,Yes
23109329,1577803,Brooklyn,40.6897,-73.96535,90,2,19,1.23,1,149,Yes
23110037,130972997,Brooklyn,40.67544,-73.94023,45,2,21,1.35,2,339,Yes
23110266,108029974,Manhattan,40.72943,-73.99277,495,4,7,0.46,4,63,No
23111211,30672354,Manhattan,40.74107,-73.988,112,4,14,0.9,2,1,Yes
23111561,30486909,Manhattan,40.71608,-73.99081,160,4,32,1.96,1,0,No
23116453,121379512,Bronx,40.8273,-73.88906,37,1,7,0.41,2,0,No
23118522,8959179,Brooklyn,40.6786,-73.98705,104,4,10,0.73,1,98,Yes
23120062,3324577,Manhattan,40.7592,-73.97017,95,2,56,3.33,1,54,Yes
23120142,133602911,Bronx,40.84882,-73.90263,80,3,20,1.18,2,36,Yes
23120678,4757826,Manhattan,40.79037,-73.9458,115,2,3,0.22,1,1,No
23122597,79305630,Brooklyn,40.59868,-73.99202,148,4,26,1.68,2,92,Yes
23122670,10918472,Brooklyn,40.6752,-73.96385,75,2,6,0.37,1,0,No
23123189,101067646,Brooklyn,40.68206,-73.95998,173,2,3,0.26,1,0,No
23124338,171830071,Bronx,40.85662,-73.89797,65,2,5,0.3,1,0,Yes
23126553,171854639,Queens,40.77418,-73.91889,75,3,13,0.78,1,1,Yes
23126790,1975628,Brooklyn,40.69126,-73.97186,250,2,0,,1,0,Yes
23126850,12873109,Manhattan,40.75287,-73.99066,160,2,0,,1,0,No
23127656,171858908,Manhattan,40.72836,-73.99961,300,2,13,0.77,2,0,Yes
23127964,5849048,Manhattan,40.72605,-74.00072,169,1,1,0.18,1,180,No
23128067,22313730,Brooklyn,40.70425,-73.92624,60,4,10,0.58,1,88,No
23128247,140293912,Brooklyn,40.64593,-73.97745,84,3,38,2.36,3,0,Yes
23128460,5669820,Manhattan,40.77029,-73.95526,115,4,26,1.66,1,16,Yes
23129639,161349813,Queens,40.69113,-73.86778,106,4,57,3.73,2,113,Yes
23129919,171888683,Brooklyn,40.67226,-73.97251,100,10,11,0.67,1,0,No
23130144,11696537,Queens,40.7675,-73.90911,100,1,3,0.41,1,0,Yes
23131011,127586030,Brooklyn,40.66322,-73.95142,50,2,58,3.44,1,52,No
23131033,137292249,Brooklyn,40.64086,-73.9547,55,4,8,0.53,1,0,No
23131155,45735959,Queens,40.70828,-73.75276,120,3,59,3.49,1,52,Yes
23131354,109719378,Brooklyn,40.66186,-73.99505,120,1,59,3.69,1,22,Yes
23131463,15901859,Manhattan,40.74216,-73.99673,127,5,30,2,1,32,Yes
23131496,99683151,Manhattan,40.73799,-73.97821,160,3,36,2.14,3,266,No
23136074,171939378,Manhattan,40.75584,-73.99559,200,3,2,0.14,2,0,Yes
23139166,4316650,Brooklyn,40.71662,-73.94514,117,2,14,0.82,1,0,No
23139647,11305944,Bronx,40.86578,-73.86534,250,2,22,1.44,5,361,No
23142074,818585,Brooklyn,40.64726,-73.95937,76,14,1,0.06,1,41,Yes
23142952,6501039,Manhattan,40.83416,-73.94375,30,5,2,0.14,1,0,Yes
23143173,94263025,Brooklyn,40.68822,-73.9124,40,1,10,0.58,2,0,Yes
23144059,7990635,Manhattan,40.79298,-73.97249,92,1,0,,1,0,No
23145289,11951436,Brooklyn,40.71264,-73.96461,175,5,0,,1,0,Yes
23147603,12233355,Brooklyn,40.72421,-73.94074,200,1,0,,2,0,No
23148112,7875272,Staten Island,40.63012,-74.13512,50,31,0,,3,0,No
23149641,171939378,Manhattan,40.75546,-73.99582,180,3,31,1.98,2,4,Yes
23150033,172067924,Brooklyn,40.61182,-73.95436,100,3,0,,1,0,Yes
23151066,5640467,Manhattan,40.77579,-73.95628,117,5,1,0.08,1,0,Yes
23154138,3202437,Manhattan,40.7216,-73.98959,130,10,4,0.38,1,35,No
23156950,172130647,Queens,40.74879,-73.88342,59,1,24,1.43,1,5,Yes
23158057,4023251,Brooklyn,40.68293,-73.98849,94,3,5,0.3,1,0,No
23158770,172145021,Queens,40.69564,-73.85052,63,3,0,,1,0,No
23160162,71840935,Brooklyn,40.70569,-73.95301,55,2,5,0.3,1,0,Yes
23161182,6577580,Queens,40.7255,-73.84755,69,2,1,0.06,1,0,Yes
23163660,172189639,Queens,40.76444,-73.86907,80,1,73,4.57,2,30,Yes
23164537,172186369,Bronx,40.84718,-73.91378,20,1,9,0.53,1,0,No
23166224,842091,Brooklyn,40.69874,-73.92496,40,3,51,3,2,51,Yes
23166555,162153626,Manhattan,40.77394,-73.95252,127,1,1,0.08,1,0,No
23166556,625092,Manhattan,40.75115,-73.99787,63,7,4,0.39,1,31,No
23166697,21485411,Brooklyn,40.68706,-73.95637,95,1,22,1.33,1,36,Yes
23166922,7411846,Manhattan,40.80115,-73.96282,75,1,1,0.06,1,88,Yes
23168904,172240638,Queens,40.7681,-73.82265,50,2,1,0.06,1,0,Yes
23169146,51260506,Queens,40.74786,-73.94628,1250,1,1,0.06,1,173,No
23170204,86527607,Manhattan,40.74405,-73.97596,80,1,0,,1,0,Yes
23170592,40317143,Queens,40.71937,-73.90442,40,1,2,0.13,2,169,No
23171129,21689645,Manhattan,40.74668,-73.97309,145,10,2,0.13,1,0,No
23171917,10457196,Manhattan,40.71967,-73.99583,135,31,5,0.37,11,122,Yes
23172490,117108525,Queens,40.74759,-73.91446,44,1,78,4.62,2,116,Yes
23177964,56276728,Brooklyn,40.6455,-73.95975,70,14,5,0.3,1,0,Yes
23179415,169851445,Brooklyn,40.654,-73.96209,47,1,0,,1,0,No
23183557,40511631,Brooklyn,40.68357,-73.93753,42,2,89,5.54,2,4,Yes
23184420,170263842,Manhattan,40.71172,-73.98864,33,100,2,0.18,4,320,No
23184752,172366460,Brooklyn,40.69076,-73.95883,70,1,18,1.07,1,362,No
23184876,7807118,Brooklyn,40.6844,-73.98669,350,3,0,,1,0,Yes
23185690,155618754,Manhattan,40.84857,-73.94193,85,3,0,,1,0,Yes
23188573,132883674,Manhattan,40.84777,-73.94178,90,1,0,,3,0,Yes
23188871,132883674,Manhattan,40.84643,-73.94187,120,1,0,,3,0,No
23189933,38672377,Manhattan,40.82015,-73.95747,100,6,5,0.31,1,0,Yes
23190292,13900556,Manhattan,40.77226,-73.95631,145,5,5,0.3,1,0,No
23191484,4249379,Brooklyn,40.68261,-73.95187,75,2,17,1.07,1,115,No
23195752,5162192,Manhattan,40.79788,-73.96235,250,30,2,0.19,12,310,Yes
23199948,172506981,Manhattan,40.74827,-73.98828,150,3,27,1.79,1,320,Yes
23200628,3792602,Manhattan,40.8298,-73.93984,65,2,25,1.5,1,30,Yes
23201228,23859317,Manhattan,40.73091,-74.00002,159,1,77,5.3,1,50,No
23203149,143460,Brooklyn,40.69839,-73.92044,65,2,8,0.52,2,8,Yes
23203929,172544686,Manhattan,40.77722,-73.97834,159,1,0,,4,269,No
23204924,594634,Brooklyn,40.68651,-73.96604,200,5,1,1,1,0,No
23207975,47070613,Queens,40.70663,-73.89709,60,1,44,2.57,1,84,Yes
23213107,172640229,Queens,40.74301,-73.8954,46,1,2,0.16,1,96,Yes
23214720,154895874,Manhattan,40.79408,-73.97392,150,5,0,,1,13,Yes
23214729,13133943,Brooklyn,40.67616,-73.96466,69,3,7,0.41,1,0,No
23216187,8260418,Brooklyn,40.67671,-73.94938,26,2,0,,1,0,Yes
23216381,9804931,Brooklyn,40.72742,-73.95066,190,2,5,0.32,2,5,No
23216832,2589436,Brooklyn,40.71619,-73.95641,50,14,0,,2,0,No
23217530,4521174,Brooklyn,40.67184,-73.94041,65,7,0,,3,59,Yes
23218152,9804931,Brooklyn,40.72672,-73.9517,80,2,0,,2,0,Yes
23218579,5350903,Brooklyn,40.72612,-73.95691,125,2,48,3,1,48,Yes
23219361,59966705,Staten Island,40.59078,-74.07504,71,2,30,1.8,1,306,No
23219659,172713193,Brooklyn,40.70757,-73.95387,150,4,82,4.86,1,331,Yes
23221495,172736191,Queens,40.7149,-73.80916,80,5,51,3.23,1,57,No
23221581,41398005,Brooklyn,40.64279,-74.00515,70,30,10,0.62,3,183,No
23222091,33438428,Manhattan,40.80086,-73.93979,80,5,15,0.93,1,46,Yes
23222310,30940393,Brooklyn,40.68901,-73.90768,43,2,39,2.31,2,0,Yes
23222680,100829279,Manhattan,40.76163,-73.97113,210,1,108,6.4,3,216,Yes
23223028,7760617,Brooklyn,40.69472,-73.98337,133,3,2,0.15,1,0,No
23229152,131806850,Brooklyn,40.64109,-73.97503,50,1,1,0.06,1,0,Yes
23230395,84529,Queens,40.74524,-73.8876,100,60,2,0.17,1,132,No
23232087,127740507,Manhattan,40.83118,-73.94325,47,2,83,4.97,2,48,No
23233925,14320524,Manhattan,40.77603,-73.95573,99,3,35,2.22,1,162,Yes
23235101,172885803,Brooklyn,40.68807,-73.93634,150,4,42,2.69,1,244,Yes
23235139,56793,Brooklyn,40.64745,-73.94413,50,6,0,,1,100,Yes
23235654,20725025,Manhattan,40.77506,-73.95335,80,1,1,0.06,1,170,No
23235762,32927725,Brooklyn,40.69109,-73.99654,200,1,0,,1,0,Yes
23236828,172911004,Bronx,40.83168,-73.91977,47,5,33,1.96,1,176,No
23237952,1752807,Brooklyn,40.69306,-73.94475,44,3,9,0.54,2,0,No
23238781,81066021,Brooklyn,40.6893,-73.94573,67,3,16,1.11,2,307,Yes
23240738,110965771,Queens,40.77354,-73.82371,60,2,25,1.54,7,14,Yes
23247351,127427486,Brooklyn,40.6943,-73.93935,50,1,33,2.29,1,0,Yes
