id,host_id,neighbourhood_group,latitude,longitude,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,DECISION
255024,1340007,Brooklyn,40.70271,-73.91566,220,2,178,2.69,1,297,Yes
255476,1302029,Brooklyn,40.7116,-73.9529,89,30,30,0.8,1,91,No
255601,1343630,Brooklyn,40.69241,-73.94885,170,2,190,2.04,1,315,Yes
255957,506779,Manhattan,40.72004,-73.99424,495,7,25,0.27,2,338,No
256078,1346437,Queens,40.74511,-73.92398,80,10,81,0.98,2,40,No
256328,1347034,Manhattan,40.74599,-74.00253,760,2,7,0.08,1,361,Yes
256369,1348494,Brooklyn,40.68946,-73.99385,98,4,216,2.31,1,288,Yes
257097,315401,Brooklyn,40.68226,-73.95473,125,30,31,0.33,1,218,Yes
257568,1123923,Brooklyn,40.67855,-73.8896,48,90,53,0.57,2,1,No
257787,1356046,Brooklyn,40.71408,-73.9489,64,3,247,2.65,2,117,Yes
258284,1358312,Brooklyn,40.68618,-73.96144,154,3,233,2.5,1,0,No
258397,1354758,Brooklyn,40.67379,-73.98454,139,3,135,1.45,1,204,No
258686,1233267,Queens,40.70554,-73.76637,75,4,20,0.23,1,0,Yes
258688,436599,Manhattan,40.74031,-74.00532,325,4,46,0.5,1,20,Yes
258690,1359611,Manhattan,40.74618,-74.00392,195,365,10,0.12,1,0,Yes
258740,1360043,Manhattan,40.81872,-73.94567,58,1,143,2.83,1,0,No
258838,1360198,Staten Island,40.59251,-74.06479,250,2,21,0.26,4,333,Yes
258876,1360198,Staten Island,40.59101,-74.06685,50,7,0,,4,189,No
259946,1360198,Staten Island,40.59262,-74.06659,125,2,8,0.09,4,353,No
260451,52335,Brooklyn,40.69142,-73.97203,70,7,4,0.05,2,0,Yes
260765,480943,Manhattan,40.76928,-73.95021,189,2,314,3.45,2,206,Yes
261194,696482,Brooklyn,40.68338,-73.95289,130,3,18,0.25,1,1,Yes
261259,1370358,Manhattan,40.72953,-74.00462,145,7,11,0.12,1,0,No
261344,568103,Manhattan,40.70523,-74.01345,101,7,51,0.55,1,307,Yes
261674,1372786,Manhattan,40.74025,-74.00161,95,5,20,0.33,1,0,No
261781,1359519,Manhattan,40.73378,-74.00429,375,7,8,0.12,1,0,No
262343,1376385,Manhattan,40.72087,-73.99022,153,31,59,0.63,1,27,Yes
262405,1376778,Brooklyn,40.64468,-73.94219,92,4,54,0.62,1,27,Yes
262478,535128,Manhattan,40.7193,-73.98966,80,5,10,0.46,1,348,Yes
262583,605463,Manhattan,40.73312,-74.0042,300,4,153,1.66,4,246,No
263005,1380060,Brooklyn,40.69778,-73.97676,145,3,110,1.2,1,15,Yes
263190,1020539,Manhattan,40.72534,-73.98591,88,2,69,0.91,2,0,No
263232,1381171,Manhattan,40.82151,-73.94516,155,1,1,0.18,1,5,No
263502,1382749,Brooklyn,40.72059,-73.9567,185,180,24,0.26,1,0,Yes
263776,1384111,Queens,40.74558,-73.92324,73,2,95,1.02,2,0,Yes
263888,1384559,Manhattan,40.79433,-73.9765,225,2,129,1.41,1,107,Yes
264323,305972,Manhattan,40.81055,-73.95549,85,7,171,1.84,2,144,No
265036,21188,Brooklyn,40.6711,-73.95231,99,2,20,0.59,1,98,Yes
265064,1123923,Brooklyn,40.67962,-73.88928,48,90,17,0.27,2,0,No
265145,1390947,Manhattan,40.76217,-73.98411,200,5,8,0.09,1,0,No
265506,1392440,Manhattan,40.76128,-73.96463,485,7,11,0.12,1,0,Yes
265831,1394190,Manhattan,40.72313,-73.99438,310,5,5,0.09,1,89,Yes
265912,1394719,Brooklyn,40.7177,-73.95576,110,4,0,,1,354,Yes
266146,1385157,Manhattan,40.78448,-73.97289,109,30,36,0.39,5,286,No
266155,1385157,Manhattan,40.78304,-73.97447,167,30,16,0.17,5,252,Yes
266351,1396546,Brooklyn,40.68737,-73.97125,147,15,5,0.12,1,189,No
266437,1397061,Manhattan,40.74139,-74.0005,220,4,0,,1,0,No
266449,1397115,Manhattan,40.71992,-73.98773,195,4,68,0.77,1,271,Yes
266756,1398809,Manhattan,40.71905,-73.99677,199,28,89,0.99,1,0,Yes
267376,638721,Manhattan,40.70741,-74.00102,65,30,10,1.02,1,0,Yes
267435,1402454,Queens,40.73349,-73.86009,55,1,38,0.85,1,0,No
267535,1402951,Bronx,40.89557,-73.8447,50,2,15,0.17,1,337,Yes
267652,164675,Brooklyn,40.64277,-73.97296,60,2,20,0.42,1,347,No
267708,661399,Manhattan,40.79111,-73.94466,99,3,25,0.96,2,127,No
268392,1406773,Manhattan,40.79951,-73.95257,130,2,35,0.42,1,41,Yes
268481,1380703,Brooklyn,40.71647,-73.93974,290,30,1,0.01,1,0,Yes
268868,1408733,Manhattan,40.75114,-74.00195,350,3,64,0.7,1,18,Yes
269283,1410714,Brooklyn,40.66431,-73.93216,50,3,26,0.33,1,158,No
269889,1413098,Queens,40.74579,-73.95012,96,2,244,2.74,1,270,Yes
270139,1093220,Brooklyn,40.70278,-73.92673,45,15,21,0.29,3,88,No
270231,1366310,Queens,40.74409,-73.91122,85,2,270,2.95,2,306,No
270315,1398639,Brooklyn,40.68812,-73.93254,34,10,16,0.19,3,216,Yes
270345,1415590,Manhattan,40.72454,-73.99151,250,3,24,0.26,1,16,Yes
270680,1315849,Brooklyn,40.71073,-73.96207,190,1,30,0.33,2,365,Yes
270681,1315849,Brooklyn,40.71028,-73.96128,75,2,5,0.06,2,365,No
271083,1217923,Brooklyn,40.65772,-73.96131,93,4,115,1.25,1,312,Yes
271128,1417166,Brooklyn,40.68884,-73.95059,60,5,9,0.19,2,33,No
271130,1417166,Brooklyn,40.6865,-73.95372,65,5,45,0.52,2,0,No
271694,1387370,Manhattan,40.75282,-73.97315,125,365,19,0.21,1,365,Yes
271950,1362808,Manhattan,40.76373,-73.96897,300,3,5,0.08,1,27,Yes
271954,1423798,Manhattan,40.73388,-73.99452,150,2,203,2.22,1,300,Yes
272026,1423613,Manhattan,40.85774,-73.92901,56,122,20,0.41,1,216,No
272044,1195295,Manhattan,40.72257,-73.98465,299,3,49,0.53,1,365,Yes
272427,511993,Brooklyn,40.72723,-73.95728,60,4,6,0.07,1,303,No
272706,1402817,Brooklyn,40.69135,-73.97321,88,5,7,0.08,1,0,No
272738,1427381,Brooklyn,40.70513,-73.95505,60,2,35,0.38,2,161,Yes
273190,605463,Manhattan,40.73301,-74.00268,1300,5,28,0.31,4,297,Yes
273256,1429642,Manhattan,40.79793,-73.93612,200,6,0,,1,0,Yes
274062,1433395,Manhattan,40.80285,-73.95166,99,2,54,0.88,1,50,No
274329,1434654,Brooklyn,40.70642,-73.91665,110,3,115,1.75,2,28,Yes
274376,1434931,Brooklyn,40.68156,-73.96537,135,5,6,0.13,1,317,No
274743,1436404,Manhattan,40.77368,-73.95198,110,15,1,0.02,1,275,No
275976,1417757,Brooklyn,40.68631,-73.93702,165,3,204,2.31,1,80,Yes
276216,1440691,Brooklyn,40.65992,-73.99042,127,180,1,0.03,1,365,Yes
276317,130901,Brooklyn,40.67847,-73.97038,402,3,89,0.97,1,340,Yes
276482,305972,Manhattan,40.81371,-73.95585,85,6,130,1.42,2,97,No
277207,1447684,Brooklyn,40.72868,-73.95835,75,7,15,0.25,3,365,Yes
277370,1448432,Manhattan,40.73168,-73.98662,139,30,52,0.6,1,314,No
277883,950657,Brooklyn,40.65689,-73.9533,70,6,58,0.63,1,0,No
278090,1451723,Manhattan,40.7928,-73.93967,50,3,208,2.32,1,339,Yes
278145,1452026,Queens,40.77117,-73.91905,30,5,3,0.03,1,0,Yes
278631,1132207,Manhattan,40.73729,-74.00807,250,30,7,0.08,1,35,Yes
278876,368528,Brooklyn,40.66984,-73.95141,64,1,1,0.04,1,0,No
279093,1455825,Manhattan,40.82977,-73.94071,300,3,2,0.06,1,365,Yes
279857,1420300,Brooklyn,40.68492,-73.95489,800,4,122,1.37,1,257,No
279969,240427,Brooklyn,40.68255,-73.91957,100,3,63,0.72,2,5,No
280315,1151818,Brooklyn,40.67392,-73.94662,250,5,26,0.28,1,0,Yes
281521,70614,Manhattan,40.73879,-74.00425,200,27,1,0.01,1,0,Yes
281756,1468658,Brooklyn,40.73321,-73.95587,140,5,14,0.16,1,0,Yes
281851,1469036,Manhattan,40.80671,-73.95082,130,1,107,2.38,1,304,No
282341,1471384,Brooklyn,40.6433,-73.97386,90,30,3,0.05,1,286,Yes
282443,36897,Manhattan,40.71601,-73.99123,90,3,107,1.17,1,0,No
282514,1464358,Brooklyn,40.68106,-73.9292,97,3,29,1.57,1,118,No
282863,322934,Brooklyn,40.68131,-73.98879,91,6,69,0.76,1,265,Yes
282977,1474071,Brooklyn,40.67264,-73.98136,125,3,232,2.52,1,303,Yes
283072,1474637,Brooklyn,40.67889,-73.86404,75,7,0,,1,0,Yes
283090,511175,Manhattan,40.7241,-73.97899,180,7,24,0.26,2,125,No
283184,1427381,Brooklyn,40.70766,-73.95191,300,7,0,,2,354,Yes
283272,524730,Brooklyn,40.71422,-73.9484,100,19,5,0.06,2,6,No
283550,1476954,Manhattan,40.76001,-73.99133,175,3,10,0.23,1,0,No
284208,1366270,Brooklyn,40.66441,-73.97974,65,4,36,0.47,2,80,Yes
284855,1482460,Manhattan,40.73362,-74.00923,240,5,94,1.1,1,134,Yes
285442,1475866,Manhattan,40.73119,-73.98819,300,6,1,0.01,1,0,Yes
285492,1486034,Manhattan,40.74494,-73.9998,385,1,63,0.71,1,364,No
285716,1487126,Brooklyn,40.69657,-73.9129,47,15,5,0.06,1,0,Yes
286662,1491538,Brooklyn,40.67106,-73.95463,110,3,238,2.6,1,297,No
286838,1492339,Manhattan,40.80748,-73.95589,75,2,101,1.1,1,0,No
287397,1029021,Brooklyn,40.68991,-73.93179,100,3,21,0.23,3,43,Yes
287408,1495090,Manhattan,40.76147,-73.99152,165,2,72,0.82,1,10,Yes
287417,1495196,Brooklyn,40.68174,-73.91921,300,2,40,0.68,1,0,Yes
287421,1495141,Brooklyn,40.68538,-74.00056,140,3,103,1.13,1,189,No
287481,1495502,Brooklyn,40.70839,-73.94289,120,6,66,0.72,2,17,Yes
287839,1498424,Brooklyn,40.69018,-73.98107,175,3,35,0.4,1,289,No
287845,1496847,Brooklyn,40.68128,-73.99522,275,31,121,1.33,1,305,No
289020,347036,Manhattan,40.72948,-73.98694,179,8,15,0.19,1,0,Yes
289037,632334,Brooklyn,40.68353,-73.9914,189,2,13,0.18,1,0,Yes
289288,1502469,Manhattan,40.72506,-73.98865,219,2,129,1.42,1,220,Yes
289665,1503831,Manhattan,40.72891,-74.00293,450,20,157,1.71,1,0,No
289703,815741,Manhattan,40.7253,-73.99916,249,5,8,0.11,1,0,Yes
289958,1454655,Queens,40.75295,-73.93228,65,2,5,0.06,1,362,No
289995,1505217,Brooklyn,40.71947,-73.95252,250,4,46,0.52,1,121,No
290457,207124,Manhattan,40.71283,-73.99703,139,30,37,0.41,1,153,Yes
291524,1470688,Manhattan,40.77338,-73.98887,209,7,14,0.16,1,205,Yes
291714,1321504,Brooklyn,40.67385,-73.94405,120,5,37,0.45,1,310,Yes
291812,1509416,Queens,40.76856,-73.91828,70,5,1,0.03,1,0,No
292047,1490696,Manhattan,40.73908,-74.00378,90,3,209,2.38,1,236,Yes
292121,169927,Manhattan,40.7625,-73.9869,199,3,4,0.07,1,200,No
292266,1513294,Brooklyn,40.69755,-73.91187,50,60,17,0.19,2,74,No
292637,1021834,Brooklyn,40.67335,-73.96,100,5,0,,1,0,Yes
293004,910719,Manhattan,40.80497,-73.95146,110,1,0,,1,0,Yes
293837,1495502,Brooklyn,40.70736,-73.94331,157,4,54,0.66,2,12,Yes
294227,417504,Brooklyn,40.73683,-73.9543,199,3,43,0.49,28,84,No
294239,1521432,Queens,40.76444,-73.92607,192,3,7,0.08,1,0,Yes
294242,417504,Brooklyn,40.7389,-73.95395,199,3,75,0.93,28,84,No
294250,45682,Manhattan,40.77611,-73.97808,150,1,88,0.99,1,0,No
294259,417504,Brooklyn,40.73806,-73.95462,199,3,73,0.84,28,56,Yes
294263,417504,Brooklyn,40.73661,-73.95479,199,3,89,1.06,28,62,Yes
294280,417504,Brooklyn,40.73857,-73.95435,199,3,23,0.26,28,81,Yes
294297,1521604,Brooklyn,40.711,-73.96225,105,3,11,0.16,1,0,No
294353,430188,Brooklyn,40.70686,-73.95365,135,28,84,1.12,6,310,Yes
294490,417504,Brooklyn,40.73857,-73.95299,199,3,54,0.61,28,60,No
294717,1523610,Brooklyn,40.71095,-73.95239,125,3,17,0.19,1,0,No
295231,1387286,Brooklyn,40.70918,-73.94881,60,7,1,0.02,2,0,Yes
295379,1525761,Brooklyn,40.71685,-73.96573,85,1,73,0.89,1,0,Yes
295998,568585,Manhattan,40.7909,-73.96762,300,3,36,0.47,1,29,Yes
296345,496164,Brooklyn,40.71143,-73.94159,75,2,98,1.07,2,264,No
296361,1528912,Queens,40.737,-73.87444,55,1,63,0.89,2,341,Yes
296658,1530106,Brooklyn,40.66469,-73.96091,44,5,2,0.09,1,0,No
296717,1530310,Brooklyn,40.68855,-73.95405,55,5,18,0.2,3,0,No
296844,839679,Brooklyn,40.71653,-73.95554,30,3,24,0.28,3,0,Yes
297611,997124,Brooklyn,40.69309,-73.97074,35,3,1,0.07,1,0,Yes
297962,1535987,Brooklyn,40.70638,-73.96627,70,1,2,0.05,1,363,Yes
298073,1536533,Brooklyn,40.71629,-73.95786,130,14,23,0.25,1,25,No
298759,1539749,Brooklyn,40.68622,-73.94675,52,2,93,1.12,4,0,Yes
298854,1412944,Brooklyn,40.71635,-73.94609,75,3,0,,1,358,No
299062,236421,Manhattan,40.77272,-73.95307,190,3,0,,2,0,No
299078,787261,Manhattan,40.72509,-74.00304,250,5,152,1.69,1,109,Yes
299531,1220404,Brooklyn,40.66795,-73.89232,100,1,119,1.39,2,289,Yes
299699,1557998,Brooklyn,40.72582,-73.95843,130,4,9,0.1,1,188,Yes
301034,1550578,Manhattan,40.80637,-73.95433,140,2,44,0.49,1,260,No
302057,1555897,Brooklyn,40.64387,-73.96855,75,2,158,1.77,1,168,Yes
302758,8605,Manhattan,40.7968,-73.93611,150,7,12,0.14,1,0,No
303345,1561505,Manhattan,40.79596,-73.94463,90,3,51,0.57,1,311,No
303462,1562045,Manhattan,40.78012,-73.98439,295,1,0,,1,146,Yes
304799,185753,Manhattan,40.77508,-73.9799,150,2,11,0.13,1,2,Yes
305211,1570170,Brooklyn,40.71532,-73.96064,180,3,236,2.74,2,242,Yes
306702,1577493,Brooklyn,40.68786,-73.97421,135,3,16,0.18,1,0,No
306799,1577961,Brooklyn,40.70793,-73.91987,65,5,123,1.42,1,46,Yes
309342,1586945,Manhattan,40.79044,-73.97513,99,3,14,0.22,1,365,No
310220,1590548,Brooklyn,40.72668,-73.95762,149,14,65,0.73,1,364,No
310272,1390555,Staten Island,40.62318,-74.07848,59,1,50,0.56,1,352,Yes
310325,745069,Manhattan,40.82286,-73.94596,75,3,33,0.39,3,301,Yes
310338,745069,Manhattan,40.82451,-73.94457,75,3,30,0.35,3,322,Yes
310524,1597481,Brooklyn,40.69348,-73.95927,75,3,13,0.15,1,298,No
310796,1385157,Manhattan,40.78443,-73.97399,109,30,18,0.2,5,285,Yes
311003,72747,Brooklyn,40.67679,-73.95639,225,4,1,0.01,1,342,No
311343,1601664,Manhattan,40.79107,-73.94381,86,3,216,2.44,1,250,No
311356,142147,Queens,40.70215,-73.91139,52,2,98,1.09,1,326,Yes
312429,1606222,Brooklyn,40.67339,-73.96519,100,2,61,0.86,1,90,Yes
313890,1613244,Manhattan,40.72209,-73.99274,99,30,13,0.34,9,289,Yes
314982,1617817,Manhattan,40.73171,-73.98717,89,3,136,1.52,1,193,No
316238,279078,Brooklyn,40.69213,-73.951,135,2,39,0.47,2,293,Yes
317838,1631400,Manhattan,40.73237,-74.00608,199,14,65,0.73,1,155,No
317905,1631733,Brooklyn,40.64354,-73.97777,89,3,62,0.71,1,189,No
318021,1632149,Manhattan,40.80343,-73.9531,110,3,47,0.57,1,248,Yes
318187,1633100,Brooklyn,40.70462,-73.9228,120,2,42,0.48,1,238,Yes
319724,1639120,Brooklyn,40.71394,-73.96267,59,3,207,2.29,2,284,Yes
319798,9647066,Brooklyn,40.6339,-74.02035,49,4,72,0.81,2,343,No
319844,1639884,Brooklyn,40.73028,-73.95927,79,14,22,0.25,1,268,Yes
320865,1643782,Manhattan,40.8076,-73.94433,135,30,25,0.28,1,249,No
320876,516347,Brooklyn,40.66485,-73.98343,185,2,215,2.42,1,291,No
320877,1366194,Brooklyn,40.71279,-73.95852,225,4,26,0.73,1,0,Yes
321014,1644452,Manhattan,40.73294,-73.98282,245,5,18,0.21,1,0,Yes
321136,1644999,Manhattan,40.83456,-73.9457,115,3,18,0.21,1,31,Yes
322037,1649300,Brooklyn,40.72091,-73.95814,325,2,320,3.6,1,0,No
322604,1651591,Brooklyn,40.71819,-73.95414,95,2,160,1.8,2,79,Yes
322974,1610852,Manhattan,40.73887,-74.00342,120,2,78,1.22,1,0,No
323706,6064192,Manhattan,40.77892,-73.98238,499,30,64,0.72,1,157,No
324115,1639120,Brooklyn,40.71336,-73.96192,75,2,219,2.44,2,277,Yes
324517,1660724,Manhattan,40.77688,-73.96177,109,1,66,0.94,1,353,Yes
324800,1661965,Brooklyn,40.71368,-73.94478,160,3,25,0.29,1,0,Yes
325429,92788,Manhattan,40.7761,-73.95265,219,4,102,1.15,2,280,No
326832,668564,Manhattan,40.77471,-73.95574,159,2,32,0.47,1,7,Yes
326956,51038,Brooklyn,40.68625,-73.96446,180,3,15,0.18,6,266,No
327521,82896,Manhattan,40.725,-73.98851,150,5,1,0.02,1,0,No
327778,1675255,Manhattan,40.74016,-73.97665,106,3,12,0.14,1,271,Yes
328040,1676487,Manhattan,40.75023,-73.98293,299,10,19,0.27,1,101,Yes
328693,1013131,Manhattan,40.78867,-73.96809,179,3,297,3.37,1,205,Yes
328744,890215,Brooklyn,40.66604,-73.95914,165,3,12,0.13,1,343,No
329064,1680375,Brooklyn,40.63593,-73.96076,500,4,9,0.11,1,0,Yes
329310,1681546,Manhattan,40.71638,-73.99167,250,15,9,0.1,1,190,No
329385,312288,Manhattan,40.86658,-73.92558,87,7,46,0.62,2,310,No
333189,1697784,Brooklyn,40.71179,-73.96449,79,4,42,0.47,2,52,Yes
333323,1698391,Manhattan,40.76186,-73.99165,75,2,118,2.11,3,312,Yes
334607,52043,Brooklyn,40.71417,-73.95917,200,30,53,0.6,1,0,Yes
334781,547177,Manhattan,40.82772,-73.93877,80,1,15,0.21,1,329,No
335797,1709216,Brooklyn,40.63602,-73.94607,115,3,64,0.72,4,333,Yes
335819,1709216,Brooklyn,40.63759,-73.9459,115,3,51,0.58,4,327,No
335820,1709216,Brooklyn,40.63611,-73.94637,120,3,79,0.88,4,349,No
336220,1711529,Manhattan,40.803,-73.95278,125,3,202,2.29,1,217,Yes
339456,1723485,Manhattan,40.79526,-73.9655,387,1,23,0.63,1,0,Yes
341525,1732559,Manhattan,40.75763,-73.99482,95,6,62,0.76,2,80,Yes
341982,483013,Manhattan,40.77577,-73.98258,99,2,36,0.45,1,0,No
342027,168417,Manhattan,40.77631,-73.95289,121,1,16,0.19,2,351,Yes
342965,1740233,Manhattan,40.76774,-73.9892,350,4,24,0.27,1,362,No
342995,1740216,Manhattan,40.81169,-73.94355,75,2,77,0.88,2,144,No
343276,1732559,Manhattan,40.75782,-73.99349,95,5,110,1.27,2,43,Yes
343971,10609846,Manhattan,40.83177,-73.95,89,1,56,0.64,1,365,Yes
344019,1746209,Manhattan,40.73104,-74.00879,195,1,7,0.08,1,129,Yes
344068,1745312,Manhattan,40.74253,-73.9916,160,21,0,,1,0,No
344092,1745402,Brooklyn,40.64372,-74.02066,70,18,19,0.22,1,0,Yes
346248,1755339,Manhattan,40.72886,-74.00013,100,3,7,0.09,1,0,No
346805,562614,Manhattan,40.71868,-73.99017,140,1,53,0.6,1,0,No
347865,251176,Manhattan,40.72143,-73.98117,189,3,265,2.99,2,355,Yes
349841,202507,Brooklyn,40.71682,-73.96369,160,5,0,,1,0,Yes
350168,1774431,Brooklyn,40.67725,-73.9821,178,30,8,0.1,1,280,Yes
350525,74777,Brooklyn,40.66888,-73.95292,145,14,46,0.52,1,38,No
351530,1747222,Brooklyn,40.67188,-73.97533,125,5,6,0.08,1,31,Yes
351859,417652,Manhattan,40.74964,-73.99158,265,4,75,0.86,1,324,No
352651,1785800,Brooklyn,40.65846,-73.95057,77,5,11,0.13,3,365,No
352864,1786901,Manhattan,40.78164,-73.94717,60,3,5,1.47,9,0,Yes
353317,314377,Manhattan,40.71515,-73.99029,129,3,132,1.49,1,171,Yes
354095,1474749,Manhattan,40.72986,-73.97913,199,6,41,0.47,1,36,Yes
355106,1797859,Brooklyn,40.66039,-73.95937,92,7,34,0.39,1,332,No
356230,1251762,Brooklyn,40.66898,-73.9571,185,3,34,0.39,1,0,Yes
357509,684129,Manhattan,40.75407,-73.96713,110,7,27,0.31,1,192,No
359982,1631288,Brooklyn,40.70712,-73.94013,65,4,30,0.34,1,139,No
360400,1386983,Manhattan,40.74553,-73.98943,135,3,214,2.45,2,167,Yes
361803,1562039,Manhattan,40.77584,-73.9502,115,30,12,0.14,1,0,Yes
363320,390251,Manhattan,40.79967,-73.95156,175,2,6,0.09,4,10,Yes
363673,256239,Manhattan,40.80142,-73.96931,3000,7,0,,1,365,No
364275,1840564,Brooklyn,40.70507,-73.9353,72,3,156,1.8,1,110,Yes
364785,1842714,Brooklyn,40.67962,-73.97655,80,2,30,0.74,1,0,No
367042,774128,Brooklyn,40.66847,-73.94875,125,5,1,0.02,1,0,No
367810,1728785,Brooklyn,40.7376,-73.95678,120,5,3,0.09,1,242,Yes
369411,179679,Brooklyn,40.71148,-73.95573,94,2,272,3.18,3,22,Yes
369567,1863447,Brooklyn,40.67425,-73.96514,56,3,63,0.82,1,0,Yes
369671,1863713,Manhattan,40.72899,-73.97792,549,30,58,0.66,1,200,No
371138,1869567,Brooklyn,40.72488,-73.94013,190,2,5,0.1,1,0,Yes
373618,1879389,Brooklyn,40.72212,-73.95696,129,3,63,0.71,2,87,No
374548,1884204,Brooklyn,40.68534,-73.93433,85,5,268,3.04,2,202,No
375249,1887999,Staten Island,40.62109,-74.16534,20,3,80,0.92,1,226,Yes
377217,1895957,Manhattan,40.78161,-73.97898,145,3,22,0.25,1,0,Yes
378460,1900800,Manhattan,40.75643,-73.99046,200,7,13,0.15,1,327,Yes
380416,438133,Brooklyn,40.67407,-73.98111,125,4,23,0.67,2,262,No
380730,1317588,Brooklyn,40.59721,-73.95149,50,30,3,0.08,1,0,Yes
382523,732535,Manhattan,40.80491,-73.94866,160,3,10,0.12,3,359,No
382524,732535,Manhattan,40.80334,-73.94805,180,3,14,0.16,3,348,No
385190,1928213,Manhattan,40.87039,-73.91611,100,1,20,0.28,1,0,Yes
385657,1930204,Brooklyn,40.704,-73.93285,70,5,2,0.02,1,0,Yes
385824,1931205,Bronx,40.87991,-73.91673,120,2,47,1.22,1,318,Yes
386555,773928,Staten Island,40.62766,-74.07988,110,2,6,0.19,1,363,No
386744,1935291,Manhattan,40.7685,-73.96034,105,7,93,1.06,1,70,Yes
386799,1935605,Manhattan,40.76082,-73.97548,250,3,116,1.32,1,0,No
387324,1828506,Manhattan,40.74238,-73.98122,74,240,15,0.17,1,90,No
387377,390251,Manhattan,40.80151,-73.9522,165,2,70,0.8,4,15,Yes
387666,1939728,Manhattan,40.83434,-73.94027,99,3,4,0.41,1,335,Yes
387735,1146958,Manhattan,40.73677,-73.98084,125,30,128,1.46,4,0,Yes
389482,1947974,Queens,40.71151,-73.81561,75,1,59,0.69,2,0,No
391948,1960128,Queens,40.68581,-73.84642,45,1,8,0.11,2,364,Yes
391955,1960189,Brooklyn,40.68636,-74.00345,159,2,106,1.22,1,34,No
392948,312722,Brooklyn,40.70994,-73.96573,45,15,15,0.57,4,242,No
393016,1303029,Manhattan,40.76013,-73.99007,104,2,133,1.51,1,147,Yes
393094,1965972,Manhattan,40.70621,-74.01525,225,4,27,0.31,1,169,Yes
393682,1968502,Manhattan,40.72172,-73.99689,100,5,61,0.7,1,188,Yes
394026,1651591,Brooklyn,40.72049,-73.95221,90,2,2,0.02,2,89,No
394111,1947974,Queens,40.71068,-73.81577,75,1,16,0.18,2,189,Yes
394235,1970839,Manhattan,40.74125,-73.98862,350,7,0,,1,0,No
396636,1981742,Manhattan,40.83091,-73.94223,135,5,38,0.44,1,253,No
397034,70234,Manhattan,40.7824,-73.98294,125,1,25,0.28,1,311,Yes
397297,1982209,Manhattan,40.72634,-73.98267,225,3,93,1.05,1,0,Yes
397420,1985717,Manhattan,40.82703,-73.94311,85,3,6,0.07,1,363,Yes
398281,325790,Manhattan,40.78521,-73.95489,200,7,30,0.34,1,224,No
398283,1989327,Brooklyn,40.66106,-73.98316,250,3,17,0.46,1,5,Yes
399946,1996265,Manhattan,40.72123,-73.98996,90,10,67,0.77,1,301,No
400039,1488809,Brooklyn,40.70339,-73.92945,130,30,53,0.68,1,0,No
400466,1985759,Brooklyn,40.66009,-73.96237,90,30,32,0.37,1,50,Yes
401579,462379,Brooklyn,40.67939,-73.99398,298,30,131,1.84,2,296,Yes
401836,2005740,Manhattan,40.76494,-73.95804,300,4,19,0.22,1,84,Yes
402037,2006712,Manhattan,40.80192,-73.95827,125,1,0,,1,365,No
403056,2010724,Manhattan,40.79314,-73.94853,125,3,74,0.84,3,212,Yes
403264,1386983,Manhattan,40.7453,-73.99056,145,3,165,1.88,2,181,No
403668,2013117,Manhattan,40.72812,-73.97966,147,2,16,0.18,1,0,No
404502,242506,Brooklyn,40.7093,-73.96484,123,3,269,3.09,3,158,Yes
404923,2017752,Brooklyn,40.64791,-73.97904,88,3,243,2.75,1,217,Yes
405025,2018042,Queens,40.75453,-73.93377,215,2,59,0.94,1,335,Yes
405408,2020431,Manhattan,40.72057,-73.99976,225,3,134,1.53,1,231,No
406926,2027134,Manhattan,40.7234,-73.99439,269,28,81,0.93,1,122,Yes
406992,1952186,Brooklyn,40.71121,-73.94669,145,3,7,0.08,1,270,No
407469,2015914,Brooklyn,40.68979,-73.91661,75,3,112,1.28,8,330,No
408491,2034361,Manhattan,40.73448,-73.99797,145,5,0,,1,0,Yes
408983,520189,Brooklyn,40.65937,-73.95906,229,2,92,1.05,1,321,Yes
409262,1621363,Brooklyn,40.68599,-73.98826,300,29,23,0.26,2,312,Yes
409293,2010724,Manhattan,40.79477,-73.95046,100,3,67,0.76,3,345,No
409666,405225,Brooklyn,40.5781,-73.95455,75,2,8,0.1,1,2,Yes
411336,2047776,Manhattan,40.72278,-73.9967,225,2,244,2.81,2,252,No
411525,1697784,Brooklyn,40.71472,-73.96225,120,6,62,0.7,2,15,No
411918,2050338,Brooklyn,40.66924,-73.94406,160,5,125,1.47,3,169,Yes
412061,2051075,Brooklyn,40.67259,-73.95489,125,30,58,0.67,2,212,Yes
412180,2051961,Brooklyn,40.69321,-73.9442,95,5,9,0.1,1,0,Yes
413504,1286417,Brooklyn,40.71348,-73.94447,119,3,137,1.57,1,296,No
413775,2058589,Manhattan,40.75816,-73.96457,275,2,16,0.24,1,167,Yes
413876,2059155,Manhattan,40.70537,-74.00992,160,1,36,0.57,1,365,No
414801,319077,Brooklyn,40.68722,-73.96289,500,1,54,0.65,4,365,No
415304,2050328,Manhattan,40.73111,-73.98528,175,14,1,0.03,1,0,Yes
416557,2714164,Brooklyn,40.72212,-73.94389,87,6,39,0.47,2,258,Yes
417685,119588,Brooklyn,40.66626,-73.97933,160,1,145,1.76,2,257,Yes
418291,626289,Manhattan,40.72978,-73.9793,125,3,28,0.33,1,364,No
419373,2085639,Brooklyn,40.68838,-73.94193,90,2,206,2.4,1,236,Yes
